92403540,1,0.9793391199420205
327900613,1,0.5472884662561728
425380217,1,0.785967232550969
22598920,1,0.7396901025076859
7046912,1,0.8743552702919192
72863207,1,0.796168494875158
91866630,1,0.8000634262627909
157042531,1,0.6610391760421203
77528520,1,0.5423326289855575
104566770,1,0.5658611275911598
523331583,1,0.737460549895077
13972932,1,0.5656631023228558
120720544,1,0.6220625871330286
15271419,1,0.806440848524383
3610511,1,0.9536255011517323
706819428,1,0.9520414667439248
187536784,1,0.8279047844818646
24503,1,0.8907816102449801
56326516,1,0.974632003260177
215216086,1,0.6762436779695393
216522413,1,0.9389978553846235
12179872,1,0.9007185045433943
22521283,1,0.6812148941319183
93378883,1,0.6288208375990534
160466484,1,0.8968726587624114
835342567,1,0.8246982933566722
21770069,1,0.7873503405775379
7773732,1,0.8632180022972072
57573169,1,0.5946643815556016
632742781,1,0.8445409592312638
12551742,1,0.7778261513790685
111924058,1,0.6637153144659478
131197741,1,0.7841481638959893
140030010,1,0.7070630710515585
178507135,1,0.605371639372783
425263052,1,0.9058123981541202
356979186,1,0.6641884091576729
5863152,1,0.9504778383486113
110273768,1,0.5014677959051728
56345134,1,0.9172980559523399
522582939,1,0.553170656568513
108557681,1,0.9859545557612134
29646177,1,0.9341570868271856
22203964,1,0.8688896402937805
232560751,1,0.9514578598055369
558489220,1,0.8206383817565059
583885189,1,0.592433304680711
406907214,1,0.7431072661697766
2007021,1,0.9437428487383727
9564632,1,0.6694351864248824
84596057,1,0.7184178425388246
372460791,1,0.7447646303804123
228711740,1,0.5702630290401596
115955798,1,0.5556645576802853
22970058,1,0.6394927558706177
15391421,1,0.5807221618254099
471093612,1,0.6783478673487154
21102000,1,0.9877251786825637
599940695,1,0.5650863087182648
470232795,1,0.894516061877196
453238264,1,0.9683206621106246
510047880,1,0.6425343552413453
381030516,1,0.6849505848480809
829400054,1,0.7615561418904275
74156552,1,0.9324860498582594
60490488,1,0.9275292708379674
122111595,1,0.7365522942259376
43964510,1,0.8917999968022349
22624920,1,0.6063617665758402
62364690,1,0.6371664634253351
126611558,1,0.9152932977039874
533130509,1,0.8422305042047102
105429377,1,0.9199728985225915
349204176,1,0.5103232636490781
196514953,1,0.7985210278892957
24176877,1,0.8656924789908005
563022345,1,0.759930538691033
451033303,1,0.7717489886194179
47588692,1,0.9001898591282691
455775628,1,0.9371029215074462
146215776,1,0.745057762946834
1069178154,1,0.7204338347128247
469218793,1,0.9237514521027648
14443340,1,0.8228755052149195
487416678,1,0.9890459100874267
386034126,1,0.8033138492222578
16002194,1,0.8064404529350981
291949510,1,0.8881893724093132
134803800,1,0.9104256169454596
415073613,1,0.7512622085184661
8291932,1,0.9125959513242715
207070244,1,0.6661877116035968
202555952,1,0.7256399800278244
810793700,1,0.5388205606006624
174747861,1,0.6568493335583137
6082972,1,0.6024229278226049
183148817,1,0.7242100700960288
450630648,1,0.5373658350592774
419617449,1,0.741204738075631
425138781,1,0.526209035775345
107471115,1,0.8345957693288919
104897833,1,0.685313834728194
16093829,1,0.7959181211781927
11990112,1,0.6076674872719936
206615715,1,0.7669730363169925
422226730,1,0.7550565581055644
202220813,1,0.586292344661143
211904475,1,0.8636864953505381
173164569,1,0.9139126033969328
170384943,1,0.9341062417735206
546314660,1,0.6054492161186171
503425054,1,0.5946370950380282
585968039,1,0.9125081165159115
899934248,1,0.8560124946300954
31102741,1,0.9988864037859992
37539436,1,0.9373719524056967
321425967,1,0.9006493646665278
382393,1,0.6661524484481194
188043254,1,0.7313394933087997
14865840,1,0.9957559885200097
226197498,1,0.5713558803468677
600090702,1,0.9376305232716209
825336607,1,0.7821061934654243
279644158,1,0.5842159295720899
769985,1,0.7813404660403336
210459173,1,0.7354285157472125
194896850,1,0.8830606933430931
360547500,1,0.9736800463377753
109079114,1,0.725329810725351
702727668,1,0.6933892117189695
6684602,1,0.7666816586137104
976844444,1,0.7843848574966803
91866745,1,0.5164420733721545
242341704,1,0.8831028099890854
153324815,1,0.9529801621787577
133447001,1,0.5639695913844855
451370524,1,0.5417746144988452
28342883,1,0.9979371224518176
349626625,1,0.5465873506215018
787115406,1,0.9380485763927091
163075114,1,0.7838823861694055
630544784,1,0.6705516401219564
407818010,1,0.699702958946256
439062828,1,0.8120076701207399
19861856,1,0.5330748774855713
272876921,1,0.8246435577828666
113746083,1,0.9158946545873301
286543,1,0.6320924481786752
547680256,1,0.9616545799160958
195763762,1,0.6719509939375541
13260592,1,0.517206088513564
456823762,1,0.8467168966728693
351555225,1,0.6802600020399399
36286962,1,0.855047510973981
517400735,1,0.579792985329965
930035833,1,0.7069757164988908
117755159,1,0.6969007719176588
286798567,1,0.824622559786869
900040604,1,0.5624339948815473
222893837,1,0.6712593237018616
295788103,1,0.8975726471895443
286841761,1,0.5036048136139812
22985259,1,0.5677947077717982
9011502,1,0.8526133033024583
385868840,1,0.8328134706269242
221173559,1,0.9699463039101961
149248959,1,0.9119087444468896
373947833,1,0.686912395282564
562250174,1,0.5414642384062629
361097511,1,0.5340975492612251
209733883,1,0.8213028074287221
